E-Informatica Software Engineering Journal;journal;ISSN 20844840, 18977979
2013 IEEE International Workshop on Security and Privacy of Mobile, Wireless, and Sensor Networks, MWSN 2013;conference and proceeding;-
2013 2nd International Workshop on User Evaluations for Software Engineering Researchers, USER 2013 - Proceedings;conference and proceeding;-
IYCE 2013 - 4th International Youth Conference on Energy;conference and proceeding;-
Literature in the Early American Republic;book serie;ISSN 19385773
Proceedings of the 2013 IEEE Symposium on Computational Intelligence in Multi-Criteria Decision-Making, MCDM 2013 - 2013 IEEE Symposium Series on Computational Intelligence, SSCI 2013;conference and proceeding;-
Archaologie der Schweiz;journal;ISSN 02559005
Proceedings of the 2013 IEEE Symposium on Computational Intelligence in Control and Automation, CICA 2013 - 2013 IEEE Symposium Series on Computational Intelligence, SSCI 2013;conference and proceeding;-
Summaries of JSSI and JSSE Joint Conference on Snow and Ice Research;conference and proceeding;ISSN 18830889, 18830870
Pakistan Journal of Scientific and Industrial Research Series B: Biological Sciences;journal;ISSN 22232567, 22216421
2013 1st International Workshop on Natural Language Analysis in Software Engineering, NaturaLiSE 2013 - Proceedings;conference and proceeding;-
Proceedings of the 2013 IEEE International Interconnect Technology Conference, IITC 2013;conference and proceeding;-
2013 2nd International Workshop on the Twin Peaks of Requirements and Architecture, TwinPeaks 2013 - Proceedings;conference and proceeding;-
AFTE Journal;journal;ISSN 10489959
Astroparticle, Particle, Space Physics and Detectors for Physics Applications - Proceedings of the 13th ICATPP Conference;conference and proceeding;-
SIGDOC 2013 - Proceedings of the 31st ACM International Conference on Design of Communication;conference and proceeding;-
Proceedings of the IADIS International Conference e-Health 2012, EH 2012, Part of the IADIS Multi Conference on Computer Science and Information Systems 2012, MCCSIS 2012;conference and proceeding;-
SPLASH 2013 - Proceedings of the 2013 Companion Publication for Conference on Systems, Programming, and Applications: Software for Humanity;conference and proceeding;-
Macedonian Veterinary Review;journal;ISSN 18577415, 14097621
IKT 2013 - 2013 5th Conference on Information and Knowledge Technology;conference and proceeding;-
Research and Applications in Structural Engineering, Mechanics and Computation - Proceedings of the 5th International Conference on Structural Engineering, Mechanics and Computation, SEMC 2013;conference and proceeding;-
Proceedings - 2013 8th Annual ChinaGrid Conference, ChinaGrid 2013;conference and proceeding;-
Proceedings of the Workshop on Power-Aware Computing and Systems, HotPower 2013;conference and proceeding;-
"2013 IEEE International Conference on ""Smart Structures and Systems"", ICSSS 2013";conference and proceeding;-
CEM 2013 - Computational Electromagnetics International Workshop;conference and proceeding;-
Advances in Optical Materials, AIOM 2012;conference and proceeding;-
Advanced Solid-State Photonics, ASSP 2012;conference and proceeding;-
CLEO: Applications and Technology, CLEO_AT 2012;conference and proceeding;-
Biomedical Optics, BIOMED 2012;conference and proceeding;-
SIGMIS-CPR 2013 - Proceedings of the 2013 ACM Conference on Computers and People Research;conference and proceeding;-
Proceedings of the 7th International Workshop on Data Mining for Online Advertising, ADKDD 2013 - Held in Conjunction with SIGKDD 2013;conference and proceeding;-
2013 3rd International Workshop on the Twin Peaks of Requirements and Architecture, TwinPeaks 2013 - Proceedings;conference and proceeding;-
Proceedings - 2013 International Conference on Computational and Information Sciences, ICCIS 2013;conference and proceeding;-
SHMII-5 2011 - 5th International Conference on Structural Health Monitoring of Intelligent Infrastructure;conference and proceeding;-
International Workshop on Software Engineering for Sensor Network Applications, SESENA;conference and proceeding;ISSN 23271620, 23271647
Proceedings of HiPCNA-PG 2013: 3rd Int'l Workshop on HiPCNA for the Power Grid - Held in Conjunction with SC 2013: The Int. Conf. for High Performance Computing, Networking, Storage and Analysis;conference and proceeding;-
Safety, Reliability, Risk and Life-Cycle Performance of Structures and Infrastructures - Proceedings of the 11th International Conference on Structural Safety and Reliability, ICOSSAR 2013;conference and proceeding;-
Proceedings of the 8th Workshop on Middleware for Next Generation Internet Computing, MW4NG 2013 - Co-located with the 14th ACM/IFIP/USENIX International Middleware Conference, Middleware 2013;conference and proceeding;-
Proceedings of the 12th International Workshop on Adaptive and Reflective Middleware, ARM 2013 - Co-located with ACM/IFIP/USENIX 14th International Middleware Conference, Middleware 2013;conference and proceeding;-
Proceedings - 10th International Conference Computer Graphics, Imaging, and Visualization, CGIV 2013;conference and proceeding;-
Doctoral Student Consortia - Proceedings of the 21st International Conference on Computers in Education, ICCE 2013;conference and proceeding;-
2013 IEEE International Conference on Technologies for Homeland Security, HST 2013;conference and proceeding;-
2013 6th International Workshop on Requirements Engineering and Law, RELAW 2013 - Proceedings;conference and proceeding;-
MMEDIA - International Conferences on Advances in Multimedia;conference and proceeding;ISSN 23084448
Proc. of 8th Workshop on Virtualization in High-Performance Cloud Computing, VHPC 2013 - Held in Conjunction with SC 2013: The Int. Conf. for High Performance Computing, Networking, Storage and Anal.;conference and proceeding;-
NORCHIP 2013;conference and proceeding;-
IEEE Consumer Electronics Society's International Games Innovations Conference, IGIC;conference and proceeding;ISSN 21666741
WATeR 2013 - Proceedings of the 2013 IEEE Workshop on Anti-Malware Testing Research;conference and proceeding;-
2013 3rd International Conference on Electric Power and Energy Conversion Systems, EPECS 2013;conference and proceeding;-
2013 USNC-URSI Radio Science Meeting (Joint with AP-S Symposium), USNC-URSI 2013 - Proceedings;conference and proceeding;-
2013 International Conference on Signal Processing and Communication, ICSC 2013;conference and proceeding;-
Machine Learning in Water Systems - AISB Convention 2013;conference and proceeding;-
2013 21st Telecommunications Forum Telfor, TELFOR 2013 - Proceedings of Papers;conference and proceeding;-
Conference Proceedings - 2013 2nd National Conference on Information Assurance, NCIA 2013;conference and proceeding;-
Proceedings of the 2013 6th International Congress on Image and Signal Processing, CISP 2013;conference and proceeding;-
2013 4th Annual International Conference on Energy Aware Computing Systems and Applications, ICEAC 2013;conference and proceeding;-
Innovation Vision 2020: Sustainable growth, Entrepreneurship, and Economic Development - Proceedings of the 19th International Business Information Management Association Conference;conference and proceeding;-
New Technology Based Firms in the New Millennium;book serie;ISSN 18760228
International Conference on Integrated Modeling and Analysis in Applied Control and Automation;conference and proceeding;ISSN 23052139
46th International Symposium on Microelectronics, IMAPS 2013;conference and proceeding;-
BHR Group - 15th International Symposium on Aerodynamics, Ventilation and Fire in Tunnels 2013;conference and proceeding;-
Near Surface Geoscience 2013;conference and proceeding;-
Proceedings - 2013 14th International Conference on Electronic Packaging Technology, ICEPT 2013;conference and proceeding;-
"Proceedings - 2013 International Conference on Information Technology and Electrical Engineering: ""Intelligent and Green Technologies for Sustainable Development"", ICITEE 2013";conference and proceeding;-
Proceedings of the 13th International Scientific Conference Electric Power Engineering 2012, EPE 2012;conference and proceeding;-
Proceedings of 2013 International Conference on Renewable Energy Research and Applications, ICRERA 2013;conference and proceeding;-
Proceedings - 2013 10th Web Information System and Application Conference, WISA 2013;conference and proceeding;-
Proceedings of the 11th IEEE International Conference on Cybernetic Intelligent Systems 2012, CIS 2012;conference and proceeding;-
Victorians;journal;ISSN 21660107
ASME 2012 6th International Conference on Energy Sustainability, ES 2012, Collocated with the ASME 2012 10th International Conference on Fuel Cell Science, Engineering and Technology;conference and proceeding;-
IET Seminar on Data Analytics 2013: Deriving Intelligence and Value from Big Data;conference and proceeding;-
Proceedings of the Euro International Powder Metallurgy Congress and Exhibition, Euro PM 2011;conference and proceeding;-
Precision Livestock Farming 2013 - Papers Presented at the 6th European Conference on Precision Livestock Farming, ECPLF 2013;conference and proceeding;-
2nd IEEE Latin American Conference on Cloud Computing and Communications, LatinCloud 2013;conference and proceeding;-
10th International Workshop for Technical, Economic and Legal Aspects of Business Models for Virtual Goods, VIRTUAL GOODS + ODRL 2012, Incorporating the 8th W3C ODRL Community Group Meeting;conference and proceeding;-
International Journal of Healthcare Management;journal;ISSN 20479700, 20479719
11th International Workshop for Technical, Economic and Legal Aspects of Business Models for Virtual Goods, VIRTUAL GOODS + ODRL 2013, Incorporating the 9th W3C ODRL Community Group Meeting;conference and proceeding;-
Proceedings of the 2013 ICMC Conference: International Developments in Electroacoustics;conference and proceeding;-
Coasts and Ports 2013;conference and proceeding;-
18th Saint Petersburg International Conference on Integrated Navigation Systems, ICINS 2011 - Proceedings;conference and proceeding;-
Proceedings of the 9th AAAI Conference on Artificial Intelligence and Interactive Digital Entertainment, AIIDE 2013;conference and proceeding;-
Proceedings of the 10th Australian Digital Forensics Conference, ADF 2012;conference and proceeding;-
IBIC 2013: Proceedings of the 2nd International Beam Instrumentation Conference;conference and proceeding;-
13th Symposium on Programming Languages and Software Tools, SPLST 2013 - Proceedings;conference and proceeding;-
24th Bled eConference - eFuture: Creating Solutions for the Individual, Organisations and Society, Proceedings;conference and proceeding;-
Proceedings of the CAS-CERN Accelerator School: Advanced Accelerator Physics;conference and proceeding;-
International Eye Science;journal;ISSN 16725123
2013 IEEE Conference on Reliability Science for Advanced Materials and Devices, RSAMD 2013;conference and proceeding;-
Legal Aspects of Sustainable Development;book serie;ISSN 18750923
East Central and Eastern Europe in the Middle Ages, 450-1450;book serie;ISSN 18728103
Studies in Central European Histories;book serie;ISSN 15471217
Lundiana;journal;ISSN 16766180
China Business Review;journal;ISSN 01637169
Dokkyo Journal of Medical Sciences;journal;ISSN 03855023
Onkologia Polska;journal;ISSN 15056732
Manufacturing Engineering;journal;ISSN 03610853
Enfermedades Emergentes;journal;ISSN 15754723
PIK Report;book serie;ISSN 14360179
South African Statistical Journal;journal;ISSN 0038271X
Ecology, Environment and Conservation;journal;ISSN 0971765X
Plan Canada;journal;ISSN 00320544
Immigrants and Minorities;journal;ISSN 02619288
Biotechnology Law Report;journal;ISSN 0730031X
Pediatria Wspolczesna;journal;ISSN 15075532
Developments in Petroleum Science;book serie;ISSN 03767361
Journal for Weavers, Spinners and Dyers;journal;ISSN 02677806
The Harvard mental health letter / from Harvard Medical School;journal;ISSN 10575022
Journal of the Institution of Engineers (India): Architectural Engineering Division;journal;ISSN 0257344X
Man-Made Textiles in India;journal;ISSN 03777537
Terrae Incognitae;journal;ISSN 00822884
Oil and Gas Journal Latinoamerica;journal;-
Microwaves and RF;journal;ISSN 07452993
Arab Gulf Journal of Scientific Research;journal;ISSN 10154442
Texas Medicine;journal;ISSN 19383223, 00404470
Revue du Rhumatisme (Edition Francaise);journal;ISSN 11698330
The Journal of the Western Society of Periodontology/Periodontal abstracts;journal;ISSN 01484893
Nieren- und Hochdruckkrankheiten;journal;ISSN 03005224
Anestezi Dergisi;journal;ISSN 13000578
Power;journal;ISSN 00325929
New Scientist;journal;ISSN 02624079
Ohio Journal of Sciences;journal;ISSN 00300950
Journal - Oklahoma Dental Association;journal;ISSN 01649442
Meditsinskaya Parazitologiya i Parazitarnye Bolezni;journal;ISSN 00258326
Japanese Journal of Leprosy;journal;ISSN 13423681
Harvard heart letter : from Harvard Medical School;journal;ISSN 10515313
Journal of Marine Environmental Engineering;journal;ISSN 10290427, 1061026X
Copenhagen Journal of Asian Studies;journal;ISSN 13954199
Marketing Health Services;journal;ISSN 10941304
Studia Neophilologica;journal;ISSN 00393274
Membrane Technology;journal;ISSN 09582118
Internationale Politik;journal;ISSN 1430175X
Diogenes;journal;ISSN 03921921, 14677695
Journal of the Japan Diabetes Society;journal;ISSN 0021437X
Mondo ortodontico;journal;ISSN 03912000
Bulletin et Memoires de l'Academie Royale de Medecine de Belgique;journal;ISSN 03778231
Apeiron;journal;ISSN 08436061
Beginnings (American Holistic Nurses' Association);journal;ISSN 10712984
Annual Review of Biomedical Sciences;journal;ISSN 18068774, 15173011
Toronto Journal of Theology;journal;ISSN 08269831
Folia Medica Cracoviensia;journal;ISSN 00155616
Gazi Medical Journal;journal;ISSN 21472092, 1300056X
Hepato-Gastro;journal;ISSN 12537020
Modelling, Measurement and Control C;journal;ISSN 12595977
Consulting-Specifying Engineer;journal;ISSN 08925046
Nursing law's Regan report;journal;ISSN 1528848X
The Pennsylvania nurse;journal;ISSN 00314617
R and D: Research and Development Kobe Steel Engineering Reports;journal;ISSN 03738868
Humans and Nature;journal;ISSN 09181725
Research and Development (Barrington, Illinois);journal;ISSN 07469179
Applied physics Berlin;journal;ISSN 19960948, 03403793
Fudan University Journal of Medical Sciences;journal;ISSN 16728467
Journal of the Institution of Engineers (India): Agricultural Engineering Division;journal;ISSN 02573431
VTT Publications;journal;ISSN 14550849, 12350621
LIA Today;journal;-
Japanese Journal of Lung Cancer;journal;ISSN 03869628
Vertex (Buenos Aires, Argentina);journal;ISSN 03276139
Haut;journal;ISSN 09382216
Anthropological Papers of the American Museum of Natural History;book serie;ISSN 00659452
Appita Annual Conference;conference and proceeding;ISSN 14435454
SBMO/IEEE MTT-S International Microwave and Optoelectronics Conference Proceedings;conference and proceeding;-
Hecheng Shuzhi Ji Suliao/China Synthetic Resin and Plastics;journal;ISSN 10021396
Voprosy Psikhologii;journal;ISSN 00428841
Dialogues in Cardiovascular Medicine;journal;ISSN 12729949
Servir (Lisbon, Portugal);journal;ISSN 08712379
Ui sahak;journal;ISSN 1225505X
Bio Tech International;journal;ISSN 20322887
Planet Earth;journal;ISSN 14792605
Journal of Public and International Affairs;journal;ISSN 1070521X
ISET Journal of Earthquake Technology;journal;ISSN 09720405
Droit, Deontologie et Soin;journal;ISSN 16296583
CyberGeo;journal;ISSN 12783366
Synthesis Lectures on Computational Electromagnetics;book serie;ISSN 19321716, 19321252
Educacion Medica;journal;ISSN 15751813
European Biotechnology Science and Industry News;journal;ISSN 16188276
IET Seminar Digest;conference and proceeding;-
Sustainable Humanosphere;journal;ISSN 18806503
Australian Slavonic and East European Studies;journal;ISSN 08188149
Philosophical Investigations;journal;ISSN 01900536, 14679205
Malaysian Journal of Science;journal;ISSN 13943065
WIT Transactions on Information and Communication Technologies;conference and proceeding;ISSN 17433517
Zeitschrift fur Anglistik und Amerikanistik;journal;ISSN 00442305
Romance Philology;journal;ISSN 00358002
Acta Orientalia;journal;ISSN 00016446, 15882667
Opuscula Historiae Artium;journal;ISSN 12117390
Oriental Art;journal;ISSN 00305278
Journal of Clinical Rehabilitative Tissue Engineering Research;journal;ISSN 16738225
Scripta Nova;journal;ISSN 11389788
SWS - Rundschau;journal;ISSN 10131469
Studies in Theatre and Performance;journal;ISSN 14682761
Journal of Epilepsy and Clinical Neurophysiology;journal;ISSN 16762649
Revista de Alimentacao Humana;journal;ISSN 08734364
Zeitschrift des Deutschen Vereins fur Kunstwissenschaft;book serie;ISSN 00442135
Archivos Venezolanos de Farmacologia y Terapeutica;journal;ISSN 07980264
Metascience;journal;ISSN 14679981, 08150796
Cuadernos de bioética : revista oficial de la Asociación Española de Bioética y Ética Médica;journal;ISSN 11321989
Sino-Christian Studies;journal;ISSN 19902670
Logos - Journal of Catholic Thought and Culture;journal;ISSN 10916687
Bulletin Monumental;journal;ISSN 0007473X
University of Toronto Quarterly;journal;ISSN 00420247
Medical Physiology Online;journal;ISSN 19854811
Salud Colectiva;journal;ISSN 16692381
Acta Botanica Venezuelica;journal;ISSN 00845906
Sur - International Journal of Human Rights;journal;ISSN 18066445
Revue Internationale de Droit Penal;journal;ISSN 02235404, 19516312
Handbook of Geophysical Exploration: Seismic Exploration;book serie;ISSN 09501401
Health and history;journal;ISSN 14421771
International Journal of Applied Environmental Sciences;journal;ISSN 09740260, 09736077
Denkmalpflege;journal;ISSN 0947031X
Medicine Studies;journal;ISSN 18764541, 18764533
Recherches Germaniques;journal;ISSN 03991989
Ming studies;journal;ISSN 17597595, 0147037X
International Journal of Oceans and Oceanography;journal;ISSN 09732667
Shiraz E Medical Journal;journal;ISSN 17351391
International orthodontics / Collége europèen d'orthodontie;journal;ISSN 1879680X
Research Journal of Obstetrics and Gynecology;journal;ISSN 19947925, 2077222X
Hot Topics in Viral Hepatitis;book serie;ISSN 20360932, 19739648
Pharmaceutical Reviews;journal;ISSN 19185561
Current Research in Tuberculosis;journal;ISSN 21523363, 18193366
Hot Topics in Respiratory Medicine;book serie;ISSN 20360886, 19739664
Drug Delivery System;journal;ISSN 09135006
Internet Journal of Pharmacology;journal;ISSN 15312976
Cahiers de l'Annee Gerontologique;journal;ISSN 17605342, 17605350
Internet Journal of Epidemiology;journal;ISSN 15402614
International Journal of Economic Research;journal;ISSN 09729380
LIT Literature Interpretation Theory;journal;ISSN 10436928, 15455866
Journal of the Australian Traditional-Medicine Society;journal;ISSN 13263390
Contagion: Journal of Violence, Mimesis, and Culture;journal;ISSN 10757201, 19301200
International Journal of Emerging Multidisciplinary Fluid Sciences;journal;ISSN 17568315
2011 International Workshop on Multi-Platform/Multi-Sensor Remote Sensing and Mapping, M2RSM 2011;conference and proceeding;-
Journal of Physical Therapy;journal;ISSN 20799209, 20790015
Journal of Medical and Surgical Intensive Care Medicine;journal;ISSN 13096222, 13091689
2011 IEEE Workshop on Person-Oriented Vision, POV 2011;conference and proceeding;-
Twentieth-Century Music;journal;ISSN 14785722, 14785730
Open Cardiovascular Imaging Journal;journal;ISSN 18765386
Sociedade e Cultura;journal;ISSN 14158566, 19808194
2011 IEEE 12th Annual Wireless and Microwave Technology Conference, WAMICON 2011;conference and proceeding;-
CompArch'11 - Proceedings of the 2011 Federated Events on Component-Based Software Engineering and Software Architecture - WCOP'11;conference and proceeding;-
Proceedings of the 2011 IEEE International Symposium on Sustainable Systems and Technology, ISSST 2011;conference and proceeding;-
2011 Prognostics and System Health Management Conference, PHM-Shenzhen 2011;conference and proceeding;-
MobiSys'11 - Compilation Proceedings of the 9th International Conference on Mobile Systems, Applications, and Services and Co-located Workshops - HotPlanet'11;conference and proceeding;-
Proceedings - 8th IEEE International Conference and Workshops on Engineering of Autonomic and Autonomous Systems, EASe 2011;conference and proceeding;-
2011 IEEE International Conference on Microelectronic Systems Education, MSE 2011;conference and proceeding;-
2011 19th Iranian Conference on Electrical Engineering, ICEE 2011;conference and proceeding;-
Open Clinical Trials Journal;journal;ISSN 18768210
2011 IEEE International Interconnect Technology Conference and 2011 Materials for Advanced Metallization, IITC/MAM 2011;conference and proceeding;-
Proceedings of the IASTED International Conference on Computational Photography, CPhoto 2011;conference and proceeding;-
BMEI 2011 - Proceedings 2011 International Conference on Business Management and Electronic Information;conference and proceeding;-
Proceedings - 2011 International Conference on Computational Science and Its Applications, ICCSA 2011;conference and proceeding;-
Proceedings - AMS 2011: Asia Modelling Symposium 2011 - 5th Asia International Conference on Mathematical Modelling and Computer Simulation;conference and proceeding;-
Proceedings of 14th International Conference on Mechatronics, MECHATRONIKA 2011;conference and proceeding;-
ICBEIA 2011 - 2011 International Conference on Business, Engineering and Industrial Applications;conference and proceeding;-
Proceedings - 2011 International Conference on Intelligence Science and Information Engineering, ISIE 2011;conference and proceeding;-
Proceedings of the 2011 Workshop on Knowledge Discovery, Modeling and Simulation, KDMS'11;conference and proceeding;-
Pipelines 2011: A Sound Conduit for Sharing Solutions - Proceedings of the Pipelines 2011 Conference;conference and proceeding;-
2011 Argentine School of Micro-Nanoelectronics, Technology and Applications, EAMTA 2011;conference and proceeding;-
SAGAware'11 - Proceedings of the 2011 International Workshop on Situation Activity and Goal Awareness;conference and proceeding;-
Film and History;journal;ISSN 03603695, 15489922
Open Neuroscience Journal;journal;ISSN 18740820
WISP 2011 - IEEE International Symposium on Intelligent Signal Processing, Proceedings;conference and proceeding;-
Biotropia;journal;ISSN 02156334
Society of Petroleum Engineers - Offshore Europe Oil and Gas Conference and Exhibition 2011, OE 2011;conference and proceeding;-
Proceedings of the 1st International Workshop on Free Composition, FREECO'11 @ ECOOP 2011;conference and proceeding;-
Recent Researches in Communications and IT - Proc. of the 15th WSEAS Int. Conf. on Communications, Part of the 15th WSEAS CSCC Multiconference, Proc. of the 5th Int. Conf. on CIT'11;conference and proceeding;-
2011 3rd International Asia-Pacific Conference on Synthetic Aperture Radar, APSAR 2011;conference and proceeding;-
SIGGRAPH Asia 2011 Emerging Technologies, SA'11;conference and proceeding;-
Proceedings of the Workshop on Internet of Things and Service Platforms, IoTSP'11;conference and proceeding;-
OCEANS'11 - MTS/IEEE Kona, Program Book;conference and proceeding;-
2011 4th Symposium on Configuration Analytics and Automation, SAFECONFIG 2011;conference and proceeding;-
Water Distribution Systems Analysis 2010 - Proceedings of the 12th International Conference, WDSA 2010;conference and proceeding;-
Proceedings - 2011 Brazilian Symposium on Computing System Engineering, SBESC 2011;conference and proceeding;-
Agricultural Commodities;journal;ISSN 18395619
WHPCF'11 - Proceedings of the 4th Workshop on High Performance Computational Finance, Co-located with SC'11;conference and proceeding;-
Proceedings of the International Workshop on Adaptive and Reflective Middleware, ARM 2011, Co-located with ACM/IFIP/USENIX International Middleware Conference;conference and proceeding;-
Proceedings - 2011 4th International Conference on Information Management, Innovation Management and Industrial Engineering, ICIII 2011;conference and proceeding;-
Proceedings of the Middleware 2011 Industry Track: Part of the ACM/IFIP/USENIX International Middleware Conference, Middleware'11;conference and proceeding;-
2011 Western New York Image Processing Workshop, WNYIPW 2011 - Proceedings;conference and proceeding;-
IAAA'11 - Proceedings of the 1st Workshop on Irregular Applications: Architectures and Algorithm, Co-located with SC'11;conference and proceeding;-
Harmonising Rock Engineering and the Environment - Proceedings of the 12th ISRM International Congress on Rock Mechanics;conference and proceeding;-
Hospital Medicine Clinics;journal;ISSN 22115943
Proceedings of the European, Mediterranean and Middle Eastern Conference on Information Systems - Informing Responsible Management: Sustainability in Emerging Economies, EMCIS 2011;conference and proceeding;-
International Journal of Advances in Rheumatology;journal;ISSN 1478856X
Focus on Cancer Medicine;journal;ISSN 17561213, 17561205
EE-HPC-WG'11 - Proceedings of the 2011 Energy Efficient High Performance Computing Working Group Workshop, Co-located with SC'11;conference and proceeding;-
2011 IRCOBI Conference Proceedings - International Research Council on the Biomechanics of Injury;conference and proceeding;-
2011 IEEE Nanotechnology Materials and Devices Conference, NMDC 2011;conference and proceeding;-
2012 National Conference on Communications, NCC 2012;conference and proceeding;-
2012 IEEE Power and Energy Conference at Illinois, PECI 2012;conference and proceeding;-
Society of Petroleum Engineers - Carbon Management Technology Conference 2012;conference and proceeding;-
Proceedings - 10th International Conference on Creating, Connecting and Collaborating through Computing, C5 2012;conference and proceeding;-
Reports on Mathematical Logic;journal;ISSN 20842589, 01372904
2012 Students Conference on Engineering and Systems, SCES 2012;conference and proceeding;-
IPSJ Online Transactions;journal;ISSN 18826660
SIGMIS-CPR'12 - Proceedings of the 2012 Computers and People Research Conference;conference and proceeding;-
AISB 2011: Computational Models of Cognitive Development;conference and proceeding;-
AISB 2011 Convention - Proceedings of the AISB 2011 Symposium on Architectures for Active Vision;conference and proceeding;-
Proceedings of the ACM SIGPLAN 2012 X10 Workshop, X10 2012;conference and proceeding;-
WCOP'12 - Proceedings of the 17th International Doctoral Symposium on Components and Architecture;conference and proceeding;-
Egyptian Liver Journal;journal;ISSN 20906226, 20906218
ACM SIGGRAPH 2012 Mobile, SIGGRAPH'12;conference and proceeding;-
Proceedings of the 9th International Workshop on Security in Information Systems, WOSIS 2012, in Conjunction with ICEIS 2012;conference and proceeding;-
Proceedings of the 2011 International Conference on Artificial Intelligence, ICAI 2011;conference and proceeding;-
Civil Engineering and Urban Planning 2012 - Proceedings of the 2012 International Conference on Civil Engineering and Urban Planning;conference and proceeding;-
2012 15th International Workshop on Computational Electronics, IWCE 2012;conference and proceeding;-
2012 International Conference on Localization and GNSS, ICL-GNSS 2012;conference and proceeding;-
Journal of the Institute of Electrical Engineers of Japan;journal;ISSN 18814190, 13405551
2012 IEEE Silicon Nanoelectronics Workshop, SNW 2012;conference and proceeding;-
2012 IEEE 1st International Workshop on Vehicular Communications, Sensing, and Computing, VCSC 2012;conference and proceeding;-
Proceedings ABIS 2012 - 19th Intl. Workshop on Personalization and Recommendation on the Web and Beyond, Held at Mensch and Computer 2012;conference and proceeding;-
SIGITE'12 - Proceedings of the ACM Special Interest Group for Information Technology Education Conference;conference and proceeding;-
5th Asia-Pacific Conference on Unsaturated Soils 2012;conference and proceeding;-
Asia-Pacific Power and Energy Engineering Conference, APPEEC;conference and proceeding;ISSN 21574839
3rd Many-Core Applications Research Community Symposium, MARC 2011;conference and proceeding;-
International Conference on Oxide Materials for Electronic Engineering, OMEE 2012;conference and proceeding;-
Proceedings - 2012 IEEE 7th International Conference on Global Software Engineering Workshops, ICGSEW 2012;conference and proceeding;-
Proceedings of the 2012 International Conference on System Engineering and Technology, ICSET 2012;conference and proceeding;-
Proceedings of the Industrial Track of the 13th ACM/IFIP/USENIX International Middleware Conference, MIDDLEWARE 2012;conference and proceeding;-
ECCOMAS 2012 - European Congress on Computational Methods in Applied Sciences and Engineering, e-Book Full Papers;conference and proceeding;-
SPLASH 2012: VMIL 2012 - Proceedings of the 2012 ACM Workshop on Virtual Machines and Intermediate Languages;conference and proceeding;-
11th International Probabilistic Safety Assessment and Management Conference and the Annual European Safety and Reliability Conference 2012, PSAM11 ESREL 2012;conference and proceeding;-
Analise Psicologica;journal;ISSN 08708231
Journal of Drug Policy Analysis;journal;ISSN 19412851
30th ISES Biennial Solar World Congress 2011, SWC 2011;conference and proceeding;-
DesignCon 2012: Where Chipheads Connect;conference and proceeding;-
2012 Lester Eastman Conference on High Performance Devices, LEC 2012;conference and proceeding;-
Proceedings - 2012 8th International Conference on Computing and Networking Technology (INC, ICCIS and ICMIC), ICCNT 2012;conference and proceeding;-
2012 10th IEEE/IAS International Conference on Industry Applications, INDUSCON 2012;conference and proceeding;-
2013 International Conference on Computer Communication and Informatics, ICCCI 2013;conference and proceeding;-
Beyond Codes and Pixels - Proceedings of the 17th International Conference on Computer-Aided Architectural Design Research in Asia, CAADRIA 2012;conference and proceeding;-
2012 6th International Conference on Sciences of Electronics, Technologies of Information and Telecommunications, SETIT 2012;conference and proceeding;-
9th FPGAworld Conference - Academic Proceedings 2012, FPGAworld 2012;conference and proceeding;-
Proceedings - 2012 IEEE International Conference on Control System, Computing and Engineering, ICCSCE 2012;conference and proceeding;-
2012 International Conference on Green Technologies, ICGT 2012;conference and proceeding;-
International Lubricants and Waxes Meeting 2012;conference and proceeding;-
Proceedings - 2013 5th Conference on Measuring Technology and Mechatronics Automation, ICMTMA 2013;conference and proceeding;-
International Conference on Signal Processing, Image Processing and Pattern Recognition 2013, ICSIPR 2013;conference and proceeding;-
Chinese Rare Earths;journal;ISSN 10040277
Proceedings of GEODIFF 2013, In Conjunction with VISIGRAPP 2013;conference and proceeding;-
Cahiers du Genre;journal;ISSN 12986046
International Area Studies Review;journal;ISSN 22338659
Proceedings of the 3rd Narrative and Hypertext Workshop Held at the ACM Conference on Hypertext and Social Media, NHT 2013;conference and proceeding;-
Proceedings of the 4th International Workshop on Modeling Social Media: Mining, Modeling and Recommending 'Things' in Social Media, MSM 2013;conference and proceeding;-
Proceedings of the Modelling of the Physical World Workshop, MOTPW 2012;conference and proceeding;-
Annual International Conference of the American Society for Engineering Management 2011, ASEM 2011;conference and proceeding;-
Australasian Conference on Robotics and Automation, ACRA;conference and proceeding;ISSN 14482053
Proceedings of 2nd International Conference on Computer Science and Network Technology, ICCSNT 2012;conference and proceeding;-
2008 IEEE Symposium on Product Compliance Engineering, PSES 2008;conference and proceeding;-
12th International ACM Workshop on Data Engineering for Wireless and Mobile Acess, MobiDE 2013 - In Conjunction with the ACM SIGMOD/PODS 2013;conference and proceeding;-
4th AIAA Atmospheric and Space Environments Conference 2012;conference and proceeding;-
AIAA Lighter-Than-Air Systems Technology (LTA) Conference 2013;conference and proceeding;-
ICNS 2012: Bridging CNS and ATM - Conference Proceedings;conference and proceeding;-
2013 9th International Symposium on Mechatronics and Its Applications, ISMA 2013;conference and proceeding;-
ASME-JSME-KSME 2011 Joint Fluids Engineering Conference, AJK 2011;conference and proceeding;-
2013 1st IEEE Workshop on User-Centered Computer Vision, UCCV 2013;conference and proceeding;-
ACM SIGGRAPH 2013 Courses, SIGGRAPH 2013;conference and proceeding;-
2013 IEEE International Conference on Microelectronic Systems Education, MSE 2013;conference and proceeding;-
